StationID,COMID_WSC,COMID_GAGE,COMID_CAMELS,COMID_CLRHNA,COMID
01EE005,72053913.0,,72053913.0,72053913.0,72053913.0
01EE006,72054039.0,,,72054039.0,72054039.0
01EE007,72053717.0,,,72053717.0,72053717.0
01EF001,72051848.0,,,72051848.0,72051848.0
01EF003,72051989.0,,,72051989.0,72051989.0
01EG001,72052250.0,,,72052250.0,72052250.0
01EG002,72052250.0,,,72052250.0,72052250.0
01EH001,72052236.0,,,72052236.0,72052236.0
01EH002,72052496.0,,,86020875.0,72052496.0
01EH003,72054322.0,,,72054322.0,72054322.0
01EH006,72054326.0,,,72054326.0,72054326.0
01EJ001,72054595.0,,,72054595.0,72054595.0
01EJ002,72054346.0,,,72054346.0,72054346.0
01EJ004,72054595.0,,,72054595.0,72054595.0
01EJ005,72054157.0,,,,72054157.0
01EJ005&01EJ006,,,,72054157.0,72054157.0
01EJ006,72054157.0,,,,72054157.0
01EK001,72051353.0,,,72051353.0,72051353.0
01EK002,72054509.0,,,72054509.0,72054509.0
01EK003,72051420.0,,,72051420.0,72051420.0
01EK004,72048034.0,,,72048034.0,72048034.0
01EM001,72051422.0,,,72051422.0,72051422.0
01EM002,72054735.0,,,72054735.0,72054735.0
01EN001,72047251.0,,,72047251.0,72047251.0
01EN002,72047251.0,,,72047251.0,72047251.0
01EN003,72054646.0,,,72054646.0,72054646.0
01EO001,72047019.0,,,72047019.0,72047019.0
01EO002,72048647.0,,,72048647.0,72048647.0
01EO003,72047583.0,,,72047583.0,72047583.0
01ER001,72049175.0,,,72049175.0,72049175.0
01ER002,72049237.0,,,72049237.0,72049237.0
01FA001,72047986.0,,,72047986.0,72047986.0
01FA002,72049450.0,,,72049450.0,72049450.0
01FA003,72049450.0,,,72049450.0,72049450.0
01FB001,72041533.0,,,72041533.0,72041533.0
01FB003,72047652.0,,,72047652.0,72047652.0
01FB004,72047877.0,,,72047877.0,72047877.0
01FB005,72047652.0,,,72047652.0,72047652.0
01FB006,72042797.0,,,72042797.0,72042797.0
01FC002,72041773.0,,,72041773.0,72041773.0
01FC003,72043773.0,,,,72043773.0
01FE002,72041908.0,,,72041908.0,72041908.0
01FF001,72046460.0,,,72046460.0,72046460.0
01FG001,72049971.0,,,72049971.0,72049971.0
01FH001,72049803.0,,,72049803.0,72049803.0
01FJ001,72047696.0,,,72047696.0,72047696.0
01FJ002,72050523.0,,,72050523.0,72050523.0
01FJ004,72050640.0,,,72050640.0,72050640.0
01FJ006,72042768.0,,,72042768.0,72042768.0
02AA001,72035311.0,,,,72035311.0
02AA002,72035740.0,,,72035740.0,72035740.0
02AB001,72034888.0,,,72034888.0,72034888.0
02AB002,72034427.0,,,72034427.0,72034427.0
02AB003,72034424.0,,,72034425.0,72034424.0
02AB004,72034955.0,,,72034955.0,72034955.0
02AB005,72034427.0,,,72034427.0,72034427.0
02AB006,72034425.0,,,72039408.0,72034425.0
02AB007,72034421.0,,,72034422.0,72034421.0
02AB008,72036265.0,,72036265.0,72036265.0,72036265.0
02AB009,72034427.0,,,72034427.0,72034427.0
02AB010,72034423.0,,,72039042.0,72034423.0
02AB011,72034431.0,,,72034431.0,72034431.0
02AB012,72036367.0,,,72039292.0,72036367.0
02AB013,72034438.0,,,72034438.0,72034438.0
02AB014,72039443.0,,72039443.0,72039443.0,72039443.0
02AB015,72034660.0,,,72034660.0,72034660.0
02AB016,72036164.0,,,72036164.0,72036164.0
02AB017,72036611.0,,72036611.0,72036611.0,72036611.0
02AB018,72039710.0,,,,72039710.0
02AB019,72039124.0,,,72039124.0,72039124.0
02AB020,72039330.0,,,72039125.0,72039330.0
02AB021,72034667.0,,72034667.0,72034667.0,72034667.0
02AB022,72039112.0,,,72039112.0,72039112.0
02AB023,72036038.0,,,72036038.0,72036038.0
02AB024,72039136.0,,,72039136.0,72039136.0
02AB025,72034418.0,,,72034419.0,72034418.0
02AB026,72034418.0,,,72034418.0,72034418.0
02AB027,72035673.0,,,72035673.0,72035673.0
02AC001,72030936.0,,72030936.0,72030936.0,72030936.0
02AC002,72030584.0,,72030584.0,72030584.0,72030584.0
02AD002,,,,72029764.0,72029764.0
02AD007,72029763.0,,,,72029763.0
02AD008,72029763.0,,,,72029763.0
02AD008&02AD007,,,,72029763.0,72029763.0
02AD009,71034212.0,,,72028518.0,71034212.0
02AD010,72030851.0,,72030851.0,72030851.0,72030851.0
02AD011,72030565.0,,,72030565.0,72030565.0
02AD012,72029762.0,,,72031697.0,72029762.0
02AE001,72030961.0,,72030961.0,72030961.0,72030961.0
02BA002,72035056.0,,,72035056.0,72035056.0
02BA003,72035055.0,,72035055.0,72035055.0,72035055.0
02BA004,72039710.0,,,,72039710.0
02BA005,72032282.0,,72032282.0,72032282.0,72032282.0
02BA006,72035056.0,,,72035056.0,72035056.0
02BB002,72034656.0,,,72034656.0,72034656.0
02BB003,72034959.0,,72035053.0,72035053.0,72034959.0
02BB004,72034969.0,,,72034969.0,72034969.0
02BC002,72034563.0,,,,72034563.0
02BC003,72034946.0,,,,72034946.0
02BC004,72034563.0,,,,72034563.0
02BC005,72035683.0,,,72035683.0,72035683.0
02BC006,72035683.0,,,72035683.0,72035683.0
02BC007,72034563.0,,,,72034563.0
02BC007&02BC003&02BC002&02BC004,,,,72034563.0,72034563.0
02BC008,72034544.0,,,72034544.0,72034544.0
02BD001,72035263.0,,,72035263.0,72035263.0
02BD002,72035159.0,,,72035168.0,72035159.0
02BD003,72035222.0,,,72035222.0,72035222.0
02BD004,72039710.0,,,,72039710.0
02BD005,72035653.0,,,72035653.0,72035653.0
02BD006,72038043.0,,,72038043.0,72038043.0
02BD007,72035222.0,,,72035222.0,72035222.0
02BE001,72039820.0,,,72039820.0,72039820.0
02BE002,72039820.0,,,72039820.0,72039820.0
02BF001,72040848.0,,72040848.0,72040848.0,72040848.0
02BF002,72041007.0,,72041007.0,72041007.0,72041007.0
02BF003,72043432.0,,,72043432.0,72043432.0
02BF004,72043410.0,,72043410.0,72043410.0,72043410.0
02BF005,72044865.0,,72044865.0,72044865.0,72044865.0
02BF006,72044865.0,,72044865.0,72044865.0,72044865.0
02BF007,72044865.0,,72044865.0,72044865.0,72044865.0
02BF008,72044865.0,,72044865.0,,72044865.0
02BF009,72044865.0,,72044865.0,72044865.0,72044865.0
02BF010,72039710.0,,,,72039710.0
02BF011,72039709.0,,,,72039709.0
02BF012,72044865.0,,72044865.0,72044865.0,72044865.0
02BF013,72044865.0,,72044865.0,72044865.0,72044865.0
02BF014,72040827.0,,,72040827.0,72040827.0
02CA001,72039709.0,,,,72039709.0
02CA002,72042549.0,,72042549.0,72042549.0,72042549.0
02CA003,72039708.0,,,,72039708.0
02CA004,72039708.0,,,,72039708.0
02CA005,72039709.0,,,,72039709.0
02CA006,72054933.0,,,,72054933.0
02CA007,72041558.0,,,72041558.0,72041558.0
02CB001,72040094.0,,,72040094.0,72040094.0
02CB002,72040738.0,,,72040738.0,72040738.0
02CB003,72040329.0,,72040329.0,72040329.0,72040329.0
02CC002,72040049.0,,,72040049.0,72040049.0
02CC003,72046281.0,,,72046281.0,72046281.0
02CC004,72046281.0,,,72046281.0,72046281.0
02CC005,72040837.0,,,72040837.0,72040837.0
02CC006,72040056.0,,,72040056.0,72040056.0
02CC007,72040056.0,,,72040056.0,72040056.0
02CC008,72046281.0,,,72046281.0,72046281.0
02CC009,72040049.0,,,72040049.0,72040049.0
02CC010,72041012.0,,,72041012.0,72041012.0
02CD001,72046622.0,,,72046622.0,72046622.0
02CD002,72043431.0,,,72043431.0,72043431.0
02CD003,72041517.0,,,72041517.0,72041517.0
02CD004,72041046.0,,,72041046.0,72041046.0
02CD005,72042699.0,,,72043430.0,72042699.0
02CD006,72041725.0,,,72041725.0,72041725.0
02CD007,72042961.0,,,72042961.0,72042961.0
02CD008,72042961.0,,,72042961.0,72042961.0
02CD009,72042961.0,,,72042961.0,72042961.0
02CE001,72046799.0,,,72040643.0,72046799.0
02CE002,72046805.0,,,72046805.0,72046805.0
02CE003,72046799.0,,,72040643.0,72046799.0
02CE004,72040650.0,,,72040650.0,72040650.0
02CE007,72043588.0,,,72043588.0,72043588.0
02CE103,72043588.0,,,72043588.0,72043588.0
02CF001,72040703.0,,,72040715.0,72040703.0
02CF002,72040675.0,,,72042853.0,72040675.0
02CF004,72040675.0,,,72040643.0,72040675.0
02CF005,72043488.0,,,72043488.0,72043488.0
02CF007,72041562.0,,72041562.0,72041562.0,72041562.0
02CF008,72042068.0,,72042068.0,72042068.0,72042068.0
02CF009,72043488.0,,,72043488.0,72043488.0
02CF010,72041024.0,,,72040828.0,72041024.0
02CF011,72041240.0,,72041240.0,72041240.0,72041240.0
02CF012,72041948.0,,,72041948.0,72041948.0
02CF013,72043775.0,,,72043775.0,72043775.0
02CF014,72041240.0,,,72041240.0,72041240.0
02CF100,72041240.0,,,72041240.0,72041240.0
02CG001,72047860.0,,,72047860.0,72047860.0
02CG002,72054933.0,,,,72054933.0
02CG003,72049458.0,,72049458.0,72049458.0,72049458.0
02CG004,72049670.0,,,72049670.0,72049670.0
02CG005,72049678.0,,,72049678.0,72049678.0
02CH001,72046130.0,,,72046130.0,72046130.0
02CH002,72046146.0,,,72046141.0,72046146.0
02DA001,72040749.0,,,72040749.0,72040749.0
02DA002,72040749.0,,,72040749.0,72040749.0
02DB001,72040718.0,,,,72040718.0
02DB001&02DB006,,,,72040718.0,72040718.0
02DB002,72040668.0,,,72040668.0,72040668.0
02DB003,72040685.0,,,72040685.0,72040685.0
02DB004,72043409.0,,,72043409.0,72043409.0
02DB005,72040672.0,,,72040672.0,72040672.0
02DB006,72040718.0,,,,72040718.0
02DB007,72043409.0,,72043409.0,72043409.0,72043409.0
02DB008,72046673.0,,,,72046673.0
02DC001,72040673.0,,,72040681.0,72040673.0
02DC002,72040673.0,,,72040681.0,72040673.0
02DC003,72040673.0,,,72040681.0,72040673.0
02DC004,72040746.0,,,72040780.0,72040746.0
02DC005,72041106.0,,,72040932.0,72041106.0
02DC006,72041232.0,,,72041232.0,72041232.0
02DC007,72041106.0,,,72044227.0,72041106.0
02DC008,72041106.0,,,72040959.0,72041106.0
02DC009,72041667.0,,,72041328.0,72041667.0
02DC010,72041203.0,,,72041106.0,72041203.0
02DC011,72040904.0,,,72040904.0,72040904.0
02DC012,72040927.0,,72040927.0,72040927.0,72040927.0
02DC013,72041917.0,,,72041917.0,72041917.0
02DD001,72047055.0,,,72047055.0,72047055.0
02DD002,72047267.0,,,72047267.0,72047267.0
02DD004,72046184.0,,,72046185.0,72046184.0
02DD005,72047055.0,,,72047055.0,72047055.0
02DD006,72046195.0,,,,72046195.0
02DD006&02DD017,,,,72046196.0,72046196.0
02DD007,72046195.0,,,,72046195.0
02DD007&02DD016,,,,72046196.0,72046196.0
02DD008,72043136.0,,,72043136.0,72043136.0
02DD009,72047525.0,,,72047525.0,72047525.0
02DD010,72046184.0,,,72046858.0,72046184.0
02DD012,72041155.0,,72041155.0,72041155.0,72041155.0
02DD013,72046841.0,,72046841.0,72046841.0,72046841.0
02DD014,72042864.0,,,72042864.0,72042864.0
02DD015,72049870.0,,72049870.0,72049870.0,72049870.0
02DD016,72046195.0,,,,72046195.0
02DD017,72046195.0,,,,72046195.0
02DD019,72050482.0,,,72050566.0,72050482.0
02DD020,72050482.0,,,72050566.0,72050482.0
02DD021,72046195.0,,,72046195.0,72046195.0
02DD022,72047149.0,,,72047149.0,72047149.0
02DD023,72047525.0,,,72047525.0,72047525.0
02DD024,72047619.0,,,72047619.0,72047619.0
02DD025,72046182.0,,,72046180.0,72046182.0
02DD026,72047491.0,,,72047491.0,72047491.0
02DD027,72046195.0,,,,72046195.0
02DD028,72047013.0,,,,72047013.0
02DD029,72046184.0,,,,72046184.0
02DD030,72046184.0,,,,72046184.0
02DD031,72046184.0,,,,72046184.0
02DD032,72046195.0,,,,72046195.0
02E901,,,,72037195.0,72037195.0
02EA001,72047354.0,,,72047354.0,72047354.0
02EA005,72047573.0,,72047573.0,72047573.0,72047573.0
02EA006,72047200.0,,,72047200.0,72047200.0
02EA007,72046899.0,,,72047672.0,72046899.0
02EA008,72046978.0,,,72046937.0,72046978.0
02EA009,72046920.0,,,72046920.0,72046920.0
02EA010,72048209.0,,72048209.0,72048209.0,72048209.0
02EA011,72046899.0,,,72047672.0,72046899.0
02EA012,72047445.0,,,72047445.0,72047445.0
02EA014,72054933.0,,,,72054933.0
02EA015,72047015.0,,,72047015.0,72047015.0
02EA016,72048260.0,,,72048260.0,72048260.0
02EA017,72046978.0,,,,72046978.0
02EA017&02EA019,,,,72046978.0,72046978.0
02EA018,72047283.0,,,72047283.0,72047283.0
02EA019,72046978.0,,,,72046978.0
02EA020,72049780.0,,,72049780.0,72049780.0
02EA021,72049377.0,,,72049377.0,72049377.0
02EB002,72046517.0,,,72046517.0,72046517.0
02EB003,72046517.0,,,72046517.0,72046517.0
02EB004,72047034.0,,,72047034.0,72047034.0
02EB005,72051157.0,,,,72051157.0
02EB005&02EB006&02EB018,,,,72051157.0,72051157.0
02EB006,72051157.0,,,,72051157.0
02EB007,72047007.0,,,72047007.0,72047007.0
02EB008,72047079.0,,,72047079.0,72047079.0
02EB009,72051157.0,,,72051157.0,72051157.0
02EB010,72051157.0,,,72051157.0,72051157.0
02EB011,72051157.0,,,72048461.0,72051157.0
02EB012,72051157.0,,,72051157.0,72051157.0
02EB013,72047288.0,,,72047288.0,72047288.0
02EB014,72047226.0,,72047226.0,72047226.0,72047226.0
02EB015,72051157.0,,,72051157.0,72051157.0
02EB016,72047118.0,,,72047118.0,72047118.0
02EB017,72047567.0,,,72047567.0,72047567.0
02EB018,72051157.0,,,,72051157.0
02EB019,72047079.0,,,72047079.0,72047079.0
02EB020,72047464.0,,,72047464.0,72047464.0
02EB021,72047034.0,,,72047034.0,72047034.0
02EB022,72048339.0,,,72048339.0,72048339.0
02EB023,72051157.0,,,72051157.0,72051157.0
02EB103,72048311.0,,,72048311.0,72048311.0
02EB104,72054776.0,,,72054776.0,72054776.0
02EB105,72048129.0,,,72048129.0,72048129.0
02EC001,72051267.0,,,72051280.0,72051267.0
02EC002,72051284.0,,72051294.0,72051294.0,72051284.0
02EC003,72051259.0,,,72051259.0,72051259.0
02EC004,72051634.0,,,72051634.0,72051634.0
02EC006,72051634.0,,,72051634.0,72051634.0
02EC007,72051634.0,,,,72051634.0
02EC007&02EC015,,,,72051634.0,72051634.0
02EC008,72052142.0,,,72052142.0,72052142.0
02EC009,72052396.0,,,72052396.0,72052396.0
02EC010,72053154.0,,72053154.0,72053154.0,72053154.0
02EC011,72051928.0,,72051928.0,72051928.0,72051928.0
02EC012,72052142.0,,,72052142.0,72052142.0
02EC014,72051267.0,,,72051280.0,72051267.0
02EC015,72051634.0,,,,72051634.0
02EC018,72052064.0,,72052064.0,72052064.0,72052064.0
02EC019,72051426.0,,,72051426.0,72051426.0
02EC020,72054030.0,,,72054030.0,72054030.0
02EC021,72053351.0,,,72053351.0,72053351.0
02EC022,72052046.0,,,72052046.0,72052046.0
02EC023,72051634.0,,,,72051634.0
02EC101,72053351.0,,,72053351.0,72053351.0
02EC103,72052064.0,,,72052064.0,72052064.0
02EC918,72051267.0,,,72051280.0,72051267.0
02ED001,72051816.0,,,72051816.0,72051816.0
02ED003,72051740.0,,72051740.0,72051740.0,72051740.0
02ED004,72052352.0,,,72052352.0,72052352.0
02ED005,72051891.0,,,72051891.0,72051891.0
02ED006,72053868.0,,,72053868.0,72053868.0
02ED007,72052534.0,,72052534.0,72052534.0,72052534.0
02ED008,72053868.0,,,72053868.0,72053868.0
02ED009,72053948.0,,,72053948.0,72053948.0
02ED010,72053948.0,,,72053948.0,72053948.0
02ED011,72052284.0,,,72052284.0,72052284.0
02ED012,72054933.0,,,,72054933.0
02ED013,72052492.0,,72052492.0,72052492.0,72052492.0
02ED014,72052515.0,,72052515.0,72052515.0,72052515.0
02ED015,72052095.0,,72052095.0,72052095.0,72052095.0
02ED016,72054185.0,,,72054185.0,72054185.0
02ED017,72054315.0,,72054315.0,72054315.0,72054315.0
02ED018,72054184.0,,,72054184.0,72054184.0
02ED019,72054466.0,,,72054466.0,72054466.0
02ED022,72051933.0,,,72051933.0,72051933.0
02ED023,72052119.0,,,72052119.0,72052119.0
02ED024,72052119.0,,72052119.0,72052119.0,72052119.0
02ED025,72054004.0,,,72054004.0,72054004.0
02ED026,72052405.0,,72052405.0,72052405.0,72052405.0
02ED027,72051614.0,,,72051614.0,72051614.0
02ED028,72054292.0,,,72054292.0,72054292.0
02ED029,72052115.0,,,72052115.0,72052115.0
02ED030,72054292.0,,,72054292.0,72054292.0
02ED031,72053887.0,,,72053887.0,72053887.0
02ED032,72052132.0,,,72052132.0,72052132.0
02ED033,72054933.0,,,,72054933.0
02ED100,72052769.0,,,72052769.0,72052769.0
02ED101,72051937.0,,72051937.0,72051937.0,72051937.0
02ED102,72051968.0,,72051968.0,72051968.0,72051968.0
02FA001,72051711.0,,,72051711.0,72051711.0
02FA002,72051442.0,,72051442.0,72051442.0,72051442.0
02FA003,72054933.0,,,,72054933.0
02FA004,72052065.0,,72052065.0,72052065.0,72052065.0
02FA005,72052186.0,,,72052186.0,72052186.0
02FB001,72052121.0,,,72052121.0,72052121.0
02FB003,72052121.0,,,72052121.0,72052121.0
02FB004,72052707.0,,,72052707.0,72052707.0
02FB005,72051999.0,,,72051999.0,72051999.0
02FB006,72053872.0,,,72053872.0,72053872.0
02FB007,72052462.0,,72052462.0,72052462.0,72052462.0
02FB008,72052230.0,,,72052230.0,72052230.0
02FB009,72051857.0,,,72051857.0,72051857.0
02FB010,72052372.0,,72052372.0,72052372.0,72052372.0
02FB012,72053872.0,,,72053872.0,72053872.0
02FB013,72052121.0,,,72052121.0,72052121.0
02FB014,72053924.0,,,72053924.0,72053924.0
02FC001,72051491.0,,,72051506.0,72051491.0
02FC002,72051598.0,,,72051598.0,72051598.0
02FC004,72052102.0,,,72052102.0,72052102.0
02FC005,72053712.0,,,72053712.0,72053712.0
02FC009,72053712.0,,,72053712.0,72053712.0
02FC011,72052314.0,,72052314.0,72052314.0,72052314.0
02FC012,72051801.0,,,72051801.0,72051801.0
02FC013,72052177.0,,,72052177.0,72052177.0
02FC014,72051751.0,,,72051751.0,72051751.0
02FC015,72051736.0,,,72051736.0,72051736.0
02FC016,72052131.0,,72052131.0,72052131.0,72052131.0
02FC017,72053415.0,,72053415.0,72053415.0,72053415.0
02FC018,72052177.0,,,72052177.0,72052177.0
02FC019,72053858.0,,,72053858.0,72053858.0
02FC020,72052489.0,,,72052489.0,72052489.0
02FC021,72053377.0,,,72053377.0,72053377.0
02FD001,72052241.0,,72052241.0,72052241.0,72052241.0
02FD002,72053164.0,,72053164.0,72053164.0,72053164.0
02FD003,72052361.0,,,72052361.0,72052361.0
02FE001,72055206.0,,,72050976.0,72055206.0
02FE002,72051324.0,,,72051324.0,72051324.0
02FE003,72057716.0,,,72057716.0,72057716.0
02FE004,72055240.0,,,72055240.0,72055240.0
02FE005,72051783.0,,,72051783.0,72051783.0
02FE007,72051941.0,,,72051941.0,72051941.0
02FE008,72051402.0,,72051402.0,72051402.0,72051402.0
02FE009,72055814.0,,72055814.0,72055814.0,72055814.0
02FE010,72056188.0,,,72056188.0,72056188.0
02FE011,72052364.0,,72052364.0,72052364.0,72052364.0
02FE012,72054933.0,,,,72054933.0
02FE013,72055915.0,,72055915.0,72055915.0,72055915.0
02FE014,72055242.0,,72055242.0,72055242.0,72055242.0
02FE015,72055206.0,,,72050976.0,72055206.0
02FE016,72056194.0,,,72056194.0,72056194.0
02FE017,72053030.0,,,72053030.0,72053030.0
02FE018,72053030.0,,,72053030.0,72053030.0
02FF001,72055514.0,,,72055514.0,72055514.0
02FF002,72055583.0,,,72055583.0,72055583.0
02FF003,72057171.0,,,72057171.0,72057171.0
02FF004,72057000.0,,72057000.0,72057000.0,72057000.0
02FF005,72057098.0,,,72057098.0,72057098.0
02FF006,72057150.0,,,72057150.0,72057150.0
02FF007,72055690.0,,72055690.0,72055690.0,72055690.0
02FF008,72057171.0,,72057171.0,72057171.0,72057171.0
02FF009,72057322.0,,,72057322.0,72057322.0
02FF010,72055514.0,,,72055514.0,72055514.0
02FF011,72057424.0,,,72057424.0,72057424.0
02FF012,72056237.0,,,72056237.0,72056237.0
02FF013,72056321.0,,,72056321.0,72056321.0
02FF014,72057326.0,,,72057326.0,72057326.0
02FF015,72057517.0,,,72057517.0,72057517.0
02FF016,72056321.0,,,72056321.0,72056321.0
02GA001,72055346.0,,,72055346.0,72055346.0
02GA002,72055129.0,,,72055129.0,72055129.0
02GA003,72055097.0,,,72055097.0,72055097.0
02GA004,72055097.0,,,72055097.0,72055097.0
02GA005,72055153.0,,,72055153.0,72055153.0
02GA006,72055282.0,,,72055282.0,72055282.0
02GA007,72055295.0,,,72055295.0,72055295.0
02GA008,72055270.0,,,72055270.0,72055270.0
02GA009,72057365.0,,,72057365.0,72057365.0
02GA010,72055428.0,,72055476.0,72055476.0,72055428.0
02GA011,72055277.0,,,72055277.0,72055277.0
02GA012,72055290.0,,,72055290.0,72055290.0
02GA013,72055269.0,,,72055269.0,72055269.0
02GA014,72051868.0,,,72051868.0,72051868.0
02GA015,72055277.0,,,72055277.0,72055277.0
02GA016,72055346.0,,,72055346.0,72055346.0
02GA017,72055355.0,,,72055355.0,72055355.0
02GA018,72055698.0,,72055698.0,72055698.0,72055698.0
02GA020,72055290.0,,,72055290.0,72055290.0
02GA022,72051868.0,,,72051868.0,72051868.0
02GA023,72056241.0,,,72056241.0,72056241.0
02GA024,72057389.0,,,72057389.0,72057389.0
02GA027,72055346.0,,,72055346.0,72055346.0
02GA028,72055305.0,,,72055305.0,72055305.0
02GA029,72055944.0,,,72055944.0,72055944.0
02GA030,72057300.0,,,72057300.0,72057300.0
02GA031,72057550.0,,,72057550.0,72057550.0
02GA033,72057650.0,,,72057650.0,72057650.0
02GA034,72055136.0,,,72055136.0,72055136.0
02GA035,72057595.0,,,72057595.0,72057595.0
02GA036,72057595.0,,,72057595.0,72057595.0
02GA037,72057336.0,,,72057336.0,72057336.0
02GA038,72055897.0,,72055897.0,72055897.0,72055897.0
02GA039,72052222.0,,,72052222.0,72052222.0
02GA040,72055295.0,,,72055295.0,72055295.0
02GA041,72052797.0,,72052797.0,72052797.0,72052797.0
02GA042,72055365.0,,,72055365.0,72055365.0
02GA043,72055698.0,,72055698.0,72055698.0,72055698.0
02GA044,72055698.0,,,72055698.0,72055698.0
02GA045,72055698.0,,,72055698.0,72055698.0
02GA046,72055698.0,,,72055698.0,72055698.0
02GA047,72055267.0,,,72055267.0,72055267.0
02GA048,72055112.0,,,72055112.0,72055112.0
02GA049,72056328.0,,,72056328.0,72056328.0
02GA050,72057549.0,,,72057549.0,72057549.0
02GB001,72055090.0,,,72055090.0,72055090.0
02GB002,72055074.0,,,72055074.0,72055074.0
02GB003,72055760.0,,,72055760.0,72055760.0
02GB004,72055866.0,,,72055866.0,72055866.0
02GB005,72055623.0,,,72055623.0,72055623.0
02GB006,72056282.0,,,72056282.0,72056282.0
02GB007,72055866.0,,72055866.0,72055866.0,72055866.0
02GB008,72055760.0,,,72055760.0,72055760.0
02GB009,72056969.0,,,72056969.0,72056969.0
02GB010,72056898.0,,,72056898.0,72056898.0
02GB011,72056898.0,,,72056898.0,72056898.0
02GC001,72055567.0,,,72055567.0,72055567.0
02GC002,72058086.0,,72058086.0,72056632.0,72058086.0
02GC004,72055591.0,,,72055591.0,72055591.0
02GC005,72056303.0,,,72056303.0,72056303.0
02GC006,72055693.0,,,72055693.0,72055693.0
02GC007,72055677.0,,,72055677.0,72055677.0
02GC008,72056106.0,,,72056106.0,72056106.0
02GC009,72056570.0,,,72056570.0,72056570.0
02GC010,72056848.0,,72055914.0,72055914.0,72056848.0
02GC011,72056848.0,,,72056848.0,72056848.0
02GC012,72056720.0,,,72056720.0,72056720.0
02GC013,72056253.0,,,72056253.0,72056253.0
02GC014,72056576.0,,,72056576.0,72056576.0
02GC015,72056651.0,,,72056651.0,72056651.0
02GC016,72056181.0,,,72056181.0,72056181.0
02GC017,72056841.0,,,72056841.0,72056841.0
02GC018,72055908.0,,72055908.0,72055908.0,72055908.0
02GC021,72056570.0,,72056570.0,72056570.0,72056570.0
